loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,isDefault
145075,13949,25000,5,18.25,638.25,D,D3,职员,普通企业,住宿和餐饮业,,0,0,0,0,0,2016-04-01,5,258.0,8,10.78,0.0,805.0,809.0,0.0,0,0,0.0,14611.0,23.8,0,Apr-1977,6.0,1.0,4.0,0.0,3.0,10.0,3.0,0.0,0
531178,13962,15000,3,14.65,517.42,C,C2,其他,普通企业,建筑业,3 years,0,0,2,0,0,2012-03-01,4,120.0,21,22.66,0.0,720.0,724.0,0.0,0,0,0.0,27040.0,93.5,1,Dec-1999,307.0,1.0,,,,,,,1
707901,14024,35000,3,10.99,1145.69,B,B3,工人,世界五百强,电力、热力生产供应业,10+ years,2,1,1,0,0,2014-06-01,4,115.0,8,16.84,0.0,770.0,774.0,0.0,0,0,0.0,34638.0,43.7,0,Sep-1988,4.0,1.0,5.0,0.0,2.0,19.0,15.0,0.0,0
481518,14156,18000,5,15.31,431.16,C,C3,其他,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,0,2,1,3,2012-05-01,4,4.0,3,11.95,0.0,720.0,724.0,0.0,0,0,0.0,27545.0,92.7,1,Mar-1992,38.0,1.0,,,,,,,0
622742,14311,32000,3,6.07,974.52,A,A2,其他,幼教与中小学校,信息传输、软件和信息技术服务业,,2,1,1,0,0,2018-04-01,4,364.0,23,15.67,0.0,840.0,844.0,0.0,0,0,0.0,5421.0,5.8,0,Sep-1987,4.0,1.0,4.0,0.0,5.0,29.0,9.0,0.0,0
185696,14375,35000,5,14.64,826.05,C,C3,公务员,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,1,1,3,2014-04-01,2,514.0,13,6.52,0.0,790.0,794.0,0.0,0,0,0.0,34385.0,52.8,0,Nov-1993,5.0,1.0,5.0,0.0,9.0,18.0,11.0,0.0,0
190593,14467,14400,3,14.85,498.13,C,C5,工人,世界五百强,采矿业,4 years,2,0,2,0,0,2016-01-01,0,292.0,17,29.94,0.0,720.0,724.0,0.0,1,65,37.190406818405535,12855.0,75.2,0,Mar-1998,0.0,1.0,5.0,0.0,10.0,13.0,2.0,0.0,0
539175,14498,28925,5,13.06,659.03,C,C1,职员,世界五百强,房地产业,5 years,2,0,0,1,1,2018-06-01,4,465.0,19,28.71,0.0,780.0,784.0,0.0,0,0,0.0,71594.0,50.1,0,Mar-2004,4.0,1.0,4.0,0.0,7.0,15.0,7.0,0.0,0
539963,14656,14000,5,11.55,308.25,B,B3,工人,世界五百强,文化和体育业,10+ years,0,0,2,1,0,2013-08-01,2,108.0,21,15.4,0.0,770.0,774.0,0.0,0,0,0.0,121857.0,47.7,1,Aug-1998,5.0,1.0,4.0,0.0,9.0,20.0,11.0,0.0,0
17408,14766,9000,3,8.59,284.49,A,A5,其他,上市企业,国际组织,10+ years,0,1,0,1,0,2016-08-01,7,203.0,30,13.44,0.0,745.0,749.0,0.0,0,0,0.0,47494.0,48.9,0,Apr-1988,8.0,1.0,8.0,0.0,3.0,23.0,6.0,0.0,0
510166,14899,2000,3,14.46,68.81,C,C4,职员,普通企业,交通运输、仓储和邮政业,1 year,0,0,1,1,2,2016-05-01,5,215.0,8,21.99,0.0,730.0,734.0,0.0,0,0,0.0,8655.0,60.5,1,Mar-2010,6.0,1.0,4.0,0.0,5.0,8.0,5.0,0.0,0
700216,14944,10000,3,16.01,351.62,C,C5,公务员,上市企业,电力、热力生产供应业,2 years,0,2,1,0,0,2018-04-01,9,265.0,7,11.15,1.0,720.0,724.0,0.0,0,0,0.0,8097.0,52.2,0,Mar-2001,10.0,1.0,1.0,0.0,10.0,12.0,4.0,0.0,0
7550,15235,9300,3,12.79,312.42,C,C1,工人,普通企业,住宿和餐饮业,4 years,2,0,0,0,0,2016-07-01,0,405.0,2,23.92,0.0,795.0,799.0,0.0,0,0,0.0,3241.0,11.2,0,Oct-1988,0.0,1.0,6.0,0.0,4.0,19.0,7.0,0.0,0
685941,15486,10000,5,12.59,225.44,C,C2,职员,上市企业,金融业,7 years,0,0,0,1,4,2015-12-01,2,264.0,30,19.48,1.0,720.0,724.0,0.0,3,219,71.13933322792154,6621.0,29.6,0,Sep-2000,5.0,1.0,5.0,0.0,11.0,13.0,8.0,1.0,0
406487,15492,5000,3,13.33,169.27,C,C3,职员,幼教与中小学校,国际组织,4 years,0,0,2,0,0,2015-08-01,0,189.0,9,20.4,0.0,720.0,724.0,1.0,0,0,0.0,4339.0,28.0,0,Dec-2002,0.0,1.0,4.0,0.0,5.0,8.0,1.0,0.0,1
313205,16465,28000,5,11.14,610.75,B,B2,其他,普通企业,信息传输、软件和信息技术服务业,2 years,0,1,2,1,2,2013-04-01,6,188.0,23,0.78,0.0,830.0,834.0,0.0,2,274,129.36746102309928,1905.0,1.5,1,Oct-1996,7.0,1.0,5.0,0.0,1.0,15.0,11.0,0.0,0
71927,16563,30000,5,12.99,682.44,B,B4,其他,上市企业,信息传输、软件和信息技术服务业,10+ years,0,1,1,1,2,2013-10-01,4,691.0,22,18.31,0.0,730.0,734.0,0.0,4,260,65.68121464851704,30887.0,48.2,1,Oct-1987,4.0,1.0,8.0,0.0,7.0,25.0,9.0,0.0,0
301406,16566,26100,3,21.45,989.36,D,D5,其他,普通企业,采矿业,,2,0,2,0,0,2017-10-01,9,116.0,14,64.06,0.0,775.0,779.0,0.0,0,0,0.0,9943.0,13.0,0,Apr-2004,10.0,1.0,7.0,0.0,15.0,22.0,11.0,0.0,1
399615,16796,6000,3,12.29,200.12,C,C1,公务员,幼教与中小学校,电力、热力生产供应业,,2,1,2,1,5,2015-09-01,2,235.0,8,11.1,0.0,790.0,794.0,0.0,0,0,0.0,1957.0,5.8,1,Apr-1995,5.0,1.0,7.0,0.0,1.0,30.0,18.0,0.0,0
589486,16833,2700,3,14.64,93.13,C,C3,公务员,幼教与中小学校,文化和体育业,10+ years,0,0,1,1,0,2014-04-01,7,477.0,7,27.88,0.0,720.0,724.0,1.0,0,0,0.0,1314.0,34.6,0,Nov-2002,8.0,1.0,4.0,0.0,22.0,8.0,8.0,2.0,0
572292,17183,11700,3,6.03,356.1,A,A1,其他,普通企业,公共服务、社会组织,10+ years,0,1,2,0,0,2013-03-01,0,5.0,4,34.58,0.0,815.0,819.0,0.0,0,0,0.0,37896.0,48.7,1,Aug-1993,4562.0,1.0,4.0,0.0,15.0,14.0,5.0,0.0,0
753489,17531,35000,3,16.99,1247.68,D,D3,工人,政府机构,金融业,8 years,0,0,2,2,0,2015-05-01,2,457.0,42,32.02,0.0,730.0,734.0,0.0,0,0,0.0,18395.0,63.4,1,Jan-2000,5.0,1.0,9.0,0.0,5.0,12.0,7.0,0.0,1
24167,17569,30000,5,12.73,678.46,B,B5,公务员,普通企业,电力、热力生产供应业,10+ years,0,0,2,1,0,2018-09-01,0,484.0,21,15.41,0.0,750.0,754.0,0.0,0,0,0.0,22030.0,61.4,0,Mar-2002,0.0,1.0,6.0,0.0,0.0,9.0,9.0,0.0,0
795366,17652,15000,3,14.3,514.86,C,C1,工人,普通企业,金融业,6 years,1,0,0,0,0,2013-10-01,3,408.0,14,29.31,0.0,720.0,724.0,0.0,0,0,0.0,7852.0,64.4,1,Feb-2001,28328.0,1.0,4.0,0.0,6.0,7.0,2.0,0.0,1
288273,17785,2400,3,8.59,75.87,A,A5,其他,政府机构,农、林、牧、渔业,10+ years,2,0,0,1,5,2016-10-01,3,539.0,42,20.75,0.0,800.0,804.0,0.0,10,310,107.17325234803343,2724.0,8.1,0,Nov-1993,3.0,1.0,4.0,0.0,14.0,19.0,8.0,0.0,0
247263,17797,15000,5,23.99,431.44,E,E2,职员,上市企业,农、林、牧、渔业,10+ years,0,1,1,1,0,2017-04-01,0,362.0,35,21.27,0.0,720.0,724.0,0.0,0,0,0.0,13294.0,46.5,0,Jan-2004,0.0,1.0,7.0,0.0,4.0,14.0,8.0,0.0,1
161614,18277,1800,3,7.69,56.15,A,A4,其他,普通企业,电力、热力生产供应业,,0,0,1,1,0,2014-10-01,4,264.0,30,10.54,0.0,670.0,674.0,1.0,1,136,58.206313098757754,934.0,8.4,1,Feb-1977,4.0,1.0,4.0,0.0,3.0,33.0,18.0,0.0,0
489220,18335,15400,5,15.31,368.88,C,C5,其他,普通企业,电力、热力生产供应业,< 1 year,0,0,0,0,0,2016-05-01,0,260.0,21,14.63,0.0,720.0,724.0,0.0,0,0,0.0,9161.0,68.9,0,Aug-2000,0.0,1.0,4.0,0.0,4.0,7.0,3.0,0.0,1
584351,18882,40000,3,9.43,1280.01,B,B1,公务员,政府机构,住宿和餐饮业,10+ years,0,0,1,1,0,2018-04-01,4,161.0,14,2.23,0.0,670.0,674.0,1.0,0,0,0.0,2879.0,8.4,0,Mar-2010,4.0,1.0,1.0,0.0,2.0,6.0,5.0,0.0,0
665223,19483,28000,5,13.99,651.37,C,C4,其他,普通企业,金融业,2 years,0,0,1,0,0,2015-08-01,9,107.0,30,11.3,0.0,800.0,804.0,0.0,0,0,0.0,7307.0,33.2,0,Feb-1990,10.0,1.0,4.0,0.0,3.0,12.0,7.0,0.0,0
778582,19791,6025,3,17.99,217.79,D,D2,其他,普通企业,电力、热力生产供应业,3 years,1,1,1,1,5,2016-12-01,11,177.0,26,9.72,0.0,720.0,724.0,0.0,0,0,0.0,17078.0,50.4,1,Aug-2006,12.0,1.0,2.0,0.0,14.0,6.0,4.0,0.0,1
441180,19983,13000,3,5.93,395.08,A,A1,职员,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,0,1,3,2015-05-01,4,162.0,2,4.76,0.0,800.0,804.0,0.0,0,0,0.0,64397.0,34.8,0,Apr-1988,4.0,1.0,4.0,0.0,0.0,15.0,9.0,0.0,0
745671,20273,7200,3,14.99,249.56,C,C5,其他,普通企业,房地产业,< 1 year,0,2,2,0,0,2015-01-01,0,69.0,26,27.0,1.0,720.0,724.0,0.0,0,0,0.0,20419.0,54.5,0,Aug-1989,0.0,1.0,3.0,0.0,10.0,19.0,9.0,0.0,1
105222,20527,32000,3,8.9,1016.11,A,A5,工程师,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,2,2,5,2013-04-01,2,90.0,21,11.06,1.0,785.0,789.0,0.0,1,133,66.92324596380443,63845.0,5.0,0,May-1984,189.0,1.0,5.0,0.0,4.0,22.0,5.0,0.0,0
554375,20528,40000,3,8.08,1254.94,A,A5,职员,普通企业,房地产业,1 year,1,1,1,0,0,2018-06-01,0,453.0,14,12.69,3.0,670.0,674.0,0.0,0,0,0.0,3391.0,20.9,0,Sep-2002,0.0,1.0,2.0,0.0,7.0,19.0,8.0,0.0,0
322354,20567,30000,3,8.9,952.6,A,A5,工人,幼教与中小学校,公共服务、社会组织,10+ years,0,1,2,1,3,2014-05-01,0,195.0,38,16.04,0.0,785.0,789.0,0.0,0,0,0.0,24229.0,26.3,0,Oct-1990,0.0,1.0,6.0,0.0,10.0,14.0,8.0,0.0,0
313503,20625,20000,5,13.99,465.27,C,C4,其他,幼教与中小学校,电力、热力生产供应业,4 years,2,1,1,1,0,2015-07-01,6,163.0,21,8.14,0.0,825.0,829.0,0.0,0,0,0.0,3551.0,5.4,0,Jul-1997,7.0,1.0,4.0,0.0,1.0,15.0,8.0,0.0,0
518486,20812,25000,5,13.53,575.64,B,B5,工人,普通企业,文化和体育业,2 years,0,1,1,1,3,2014-02-01,0,116.0,14,11.22,0.0,770.0,774.0,0.0,0,0,0.0,12605.0,28.2,1,May-2003,0.0,1.0,4.0,0.0,5.0,15.0,11.0,0.0,1
197802,21256,18000,5,14.33,421.92,C,C2,职员,普通企业,金融业,7 years,1,1,2,0,0,2013-07-01,0,51.0,13,6.74,0.0,720.0,724.0,0.0,0,0,0.0,11838.0,65.4,0,Feb-1998,1825.0,1.0,1.0,0.0,2.0,13.0,8.0,0.0,1
738633,21540,7550,3,11.49,248.94,B,B5,工程师,普通企业,房地产业,,2,0,0,1,2,2016-12-01,9,4.0,3,2.38,0.0,845.0,850.0,0.0,0,0,0.0,540.0,0.7,1,May-1985,10.0,1.0,2.0,0.0,4.0,15.0,6.0,0.0,0
390669,21718,28000,5,6.92,553.38,A,A4,工程师,幼教与中小学校,国际组织,10+ years,1,2,2,0,0,2015-04-01,0,17.0,13,19.56,0.0,825.0,829.0,0.0,0,0,0.0,5194.0,6.9,0,Apr-1993,0.0,1.0,2.0,0.0,6.0,20.0,14.0,0.0,0
177691,21824,12000,5,15.99,291.76,C,C5,职员,幼教与中小学校,交通运输、仓储和邮政业,< 1 year,0,0,1,1,3,2017-03-01,0,104.0,23,18.7,0.0,745.0,749.0,0.0,5,300,148.6918863052237,12234.0,18.3,0,Apr-1979,0.0,1.0,8.0,0.0,10.0,31.0,17.0,0.0,0
291307,21932,4900,3,14.26,168.1,C,C5,职员,普通企业,文化和体育业,1 year,1,1,0,0,0,2009-11-01,0,249.0,36,23.75,0.0,720.0,724.0,0.0,0,0,0.0,17998.0,99.4,1,Dec-1995,17495.0,1.0,,,,,,,0
299643,21948,40000,3,9.43,1280.01,B,B1,其他,世界五百强,文化和体育业,8 years,0,1,2,1,4,2018-03-01,0,194.0,38,13.78,2.0,665.0,669.0,0.0,0,0,0.0,25132.0,30.5,0,Oct-2003,0.0,1.0,13.0,0.0,5.0,34.0,16.0,1.0,0
296051,22033,6700,3,14.99,232.23,C,C5,其他,上市企业,金融业,2 years,1,0,2,0,0,2015-01-01,2,171.0,8,1.58,0.0,745.0,749.0,0.0,0,0,0.0,3016.0,37.7,1,Aug-1988,5.0,1.0,5.0,0.0,1.0,8.0,5.0,0.0,1
311855,22336,5400,3,16.55,191.32,D,D2,职员,政府机构,金融业,8 years,0,0,0,1,5,2015-11-01,0,370.0,13,6.0,1.0,720.0,724.0,0.0,0,0,0.0,6210.0,38.3,1,Sep-2004,0.0,1.0,7.0,0.0,3.0,21.0,6.0,0.0,0
240439,22374,8325,5,11.99,185.15,B,B3,工人,普通企业,公共服务、社会组织,< 1 year,0,0,1,1,0,2014-03-01,3,414.0,0,3.5,0.0,760.0,764.0,0.0,0,0,0.0,16786.0,48.9,1,Apr-1978,3.0,1.0,4.0,0.0,10.0,11.0,3.0,0.0,0
277227,22798,8000,3,8.9,254.03,A,A5,工人,世界五百强,金融业,5 years,0,2,0,0,0,2013-04-01,4,371.0,7,19.93,0.0,760.0,764.0,0.0,3,183,91.06783669182985,2344.0,16.9,0,Jul-2003,342.0,1.0,4.0,0.0,7.0,16.0,13.0,0.0,0
332837,22998,16800,5,14.46,394.93,C,C4,公务员,政府机构,金融业,6 years,1,1,1,1,0,2016-04-01,0,184.0,26,20.07,0.0,720.0,724.0,0.0,1,96,55.5586404965226,19300.0,26.4,0,Apr-2001,0.0,1.0,15.0,0.0,11.0,28.0,15.0,0.0,0
13267,23312,17425,3,21.49,660.89,D,D5,职员,上市企业,电力、热力生产供应业,10+ years,0,0,1,1,4,2016-11-01,2,425.0,44,33.03,0.0,810.0,814.0,0.0,0,0,0.0,2882.0,9.5,0,Jan-2001,5.0,1.0,5.0,0.0,8.0,10.0,3.0,0.0,0
263475,23742,13500,3,19.03,495.07,D,D3,工程师,普通企业,采矿业,5 years,0,1,2,1,2,2017-07-01,0,19.0,14,16.74,0.0,720.0,724.0,0.0,0,0,0.0,8984.0,95.6,0,Feb-2003,0.0,1.0,5.0,0.0,3.0,5.0,3.0,0.0,0
479649,24285,14700,3,17.99,531.37,D,D2,其他,普通企业,公共服务、社会组织,1 year,1,1,1,1,4,2017-04-01,0,36.0,13,20.23,2.0,720.0,724.0,0.0,0,0,0.0,3342.0,31.5,1,Apr-1986,0.0,1.0,4.0,0.0,6.0,9.0,4.0,0.0,0
632397,24451,10000,3,14.54,344.41,D,D1,其他,政府机构,文化和体育业,10+ years,1,1,2,0,0,2011-01-01,0,167.0,8,25.27,0.0,735.0,739.0,0.0,0,0,0.0,23469.0,99.4,1,Nov-1998,10135.0,1.0,,,,,,,1
714849,24463,5000,3,14.46,172.01,C,C4,其他,普通企业,建筑业,10+ years,2,0,1,1,3,2016-02-01,5,595.0,23,15.58,2.0,720.0,724.0,0.0,0,0,0.0,3057.0,76.4,0,Nov-1994,6.0,1.0,1.0,0.0,9.0,3.0,3.0,0.0,1
471742,24697,17750,5,19.19,462.31,E,E3,工人,普通企业,电力、热力生产供应业,10+ years,2,0,1,1,5,2015-07-01,4,367.0,45,30.83,0.0,720.0,724.0,0.0,0,0,0.0,35276.0,96.9,0,Apr-1988,4.0,1.0,2.0,0.0,5.0,3.0,2.0,0.0,1
585306,24818,25000,3,17.09,892.44,D,D1,职员,普通企业,公共服务、社会组织,2 years,1,0,0,1,0,2017-05-01,1,150.0,30,33.77,0.0,745.0,749.0,0.0,0,0,0.0,30679.0,60.8,1,Dec-1999,1.0,1.0,6.0,0.0,9.0,10.0,7.0,0.0,1
477396,25220,10950,3,8.9,347.7,A,A5,工人,政府机构,信息传输、软件和信息技术服务业,9 years,0,2,1,0,0,2014-01-01,0,38.0,21,18.07,0.0,750.0,754.0,0.0,0,0,0.0,16074.0,46.2,0,Oct-2001,0.0,1.0,4.0,0.0,5.0,8.0,7.0,0.0,0
396575,25626,24000,3,8.9,762.08,A,A5,工人,政府机构,文化和体育业,2 years,0,0,2,0,0,2014-03-01,9,491.0,30,11.52,0.0,775.0,779.0,0.0,0,0,0.0,17071.0,18.7,1,Jun-1985,10.0,1.0,11.0,0.0,7.0,52.0,26.0,0.0,1
406567,25632,20000,3,13.49,678.61,C,C2,工人,普通企业,住宿和餐饮业,,0,1,0,0,0,2017-03-01,0,210.0,43,27.38,0.0,780.0,784.0,0.0,0,0,0.0,34468.0,37.3,1,Dec-1990,0.0,1.0,6.0,0.0,6.0,21.0,7.0,0.0,0
724843,25784,14000,3,5.32,421.61,A,A1,职员,政府机构,住宿和餐饮业,10+ years,0,2,0,1,5,2016-06-01,4,242.0,8,4.53,0.0,835.0,839.0,0.0,0,0,0.0,7336.0,7.1,0,Mar-2002,4.0,1.0,2.0,0.0,2.0,10.0,7.0,0.0,0
315674,25812,20000,5,15.31,479.06,C,C4,其他,普通企业,制造业,8 years,0,0,2,0,0,2014-05-01,4,88.0,32,32.72,0.0,730.0,734.0,0.0,0,0,0.0,5841.0,65.0,0,Jun-2003,4.0,1.0,6.0,,10.0,9.0,6.0,0.0,1
452568,26394,22775,3,13.67,774.76,C,C3,工人,普通企业,房地产业,10+ years,0,1,0,1,1,2016-03-01,4,262.0,37,19.62,0.0,750.0,754.0,0.0,0,0,0.0,43670.0,66.4,0,Jan-1977,4.0,1.0,4.0,0.0,8.0,8.0,5.0,0.0,0
259628,26950,21000,5,8.9,434.91,A,A5,职员,幼教与中小学校,电力、热力生产供应业,1 year,0,1,1,1,0,2013-04-01,3,104.0,23,7.87,0.0,790.0,794.0,0.0,0,0,0.0,56674.0,17.4,1,Feb-2000,43844.0,1.0,4.0,0.0,6.0,15.0,9.0,0.0,0
356692,26964,7200,3,10.16,232.87,B,B1,其他,幼教与中小学校,房地产业,< 1 year,0,1,1,0,0,2013-05-01,0,77.0,7,1.34,1.0,745.0,749.0,0.0,3,177,97.88529677883966,2663.0,10.6,1,Sep-1994,0.0,1.0,1.0,0.0,1.0,20.0,13.0,0.0,0
38858,27178,15000,3,5.32,451.73,A,A1,工人,普通企业,住宿和餐饮业,10+ years,2,1,1,1,0,2017-07-01,5,264.0,30,7.22,0.0,840.0,844.0,0.0,0,0,0.0,6978.0,4.6,0,Jun-1979,6.0,1.0,2.0,0.0,14.0,15.0,13.0,0.0,0
307042,27189,7000,3,8.9,222.28,A,A5,其他,普通企业,金融业,,0,0,2,1,1,2014-01-01,0,404.0,22,15.36,0.0,745.0,749.0,0.0,0,0,0.0,8550.0,48.3,1,Apr-1986,0.0,1.0,5.0,0.0,2.0,16.0,9.0,0.0,0
93714,27205,20000,5,13.67,461.96,C,C3,职员,世界五百强,国际组织,10+ years,1,0,0,1,1,2016-02-01,1,241.0,7,21.12,0.0,795.0,799.0,0.0,0,0,0.0,3949.0,8.0,0,Oct-1995,1.0,1.0,4.0,0.0,14.0,20.0,8.0,0.0,1
268044,27375,24000,5,13.11,547.43,B,B4,职员,普通企业,金融业,1 year,0,0,2,1,3,2013-01-01,0,124.0,13,25.69,0.0,735.0,739.0,0.0,0,0,0.0,75614.0,60.2,0,Dec-1997,49022.0,1.0,9.0,0.0,2.0,15.0,8.0,0.0,1
129157,27467,13475,5,14.17,314.73,C,C5,工人,普通企业,文化和体育业,,0,2,2,1,0,2011-04-01,10,45.0,21,2.61,0.0,720.0,724.0,1.0,0,0,0.0,2313.0,26.9,1,Dec-1997,955.0,1.0,,,,,,,0
379506,27695,19000,5,13.33,435.53,C,C3,职员,普通企业,批发和零售业,2 years,0,0,1,0,0,2015-08-01,0,672.0,39,8.03,2.0,775.0,779.0,0.0,0,0,0.0,8663.0,22.4,0,Feb-1991,0.0,1.0,4.0,0.0,6.0,14.0,8.0,0.0,1
164636,28055,6000,3,8.59,189.66,A,A5,工程师,普通企业,电力、热力生产供应业,9 years,1,1,2,0,0,2016-09-01,0,132.0,12,8.47,0.0,755.0,759.0,0.0,0,0,0.0,4959.0,24.5,0,Jul-2004,0.0,1.0,4.0,0.0,2.0,7.0,6.0,0.0,0
151726,28159,15000,5,15.61,361.67,C,C5,其他,普通企业,电力、热力生产供应业,10+ years,0,0,1,1,2,2014-03-01,0,526.0,20,23.17,0.0,720.0,724.0,0.0,0,0,0.0,6837.0,97.7,1,Apr-2003,0.0,1.0,2.0,0.0,9.0,3.0,1.0,0.0,1
348312,28317,8350,3,12.99,281.31,C,C2,其他,政府机构,批发和零售业,10+ years,0,1,1,0,0,2016-02-01,5,80.0,21,30.9,0.0,785.0,789.0,0.0,0,0,0.0,24448.0,43.3,0,Sep-2000,6.0,1.0,4.0,0.0,6.0,7.0,4.0,0.0,1
435867,28479,30000,5,13.99,697.9,C,C4,其他,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,2,1,0,2015-05-01,2,458.0,5,21.94,1.0,790.0,794.0,0.0,0,0,0.0,4868.0,6.2,0,May-1997,5.0,1.0,5.0,0.0,21.0,24.0,14.0,0.0,0
519620,28654,16000,3,16.0,562.52,D,D5,公务员,政府机构,文化和体育业,< 1 year,2,1,0,1,5,2009-12-01,1,156.0,18,19.06,0.0,720.0,724.0,0.0,0,0,0.0,23333.0,74.3,1,Mar-2000,17037.0,1.0,,,,,,,0
332664,28809,11325,5,23.99,325.74,F,F2,公务员,政府机构,公共服务、社会组织,10+ years,1,0,2,0,0,2015-01-01,1,51.0,13,22.17,0.0,815.0,819.0,0.0,0,0,0.0,796.0,1.6,1,Oct-1989,1.0,1.0,5.0,0.0,1.0,18.0,7.0,0.0,0
426940,28830,13000,5,11.99,289.12,C,C1,工人,政府机构,金融业,5 years,1,1,1,0,0,2016-02-01,5,305.0,15,22.99,0.0,740.0,744.0,0.0,2,282,152.11752084664582,3220.0,18.5,0,Aug-2007,6.0,1.0,3.0,0.0,14.0,9.0,2.0,0.0,0
592272,29022,25000,5,17.97,634.43,D,D4,其他,普通企业,住宿和餐饮业,,0,0,0,0,0,2016-01-01,1,400.0,17,16.97,0.0,815.0,819.0,0.0,0,0,0.0,48724.0,18.8,0,Dec-1974,1.0,1.0,4.0,0.0,3.0,17.0,10.0,0.0,0
737800,29192,18000,5,15.59,433.82,C,C5,其他,政府机构,国际组织,,0,0,2,1,1,2016-07-01,0,97.0,12,26.74,0.0,720.0,724.0,0.0,0,0,0.0,30636.0,77.6,0,Oct-2000,0.0,1.0,6.0,0.0,4.0,16.0,4.0,0.0,1
216487,29489,12000,5,18.25,306.36,D,D3,职员,普通企业,公共服务、社会组织,3 years,1,1,2,1,2,2016-02-01,5,387.0,19,29.69,0.0,720.0,724.0,1.0,0,0,0.0,1263.0,7.0,0,May-1988,2.0,1.0,4.0,,8.0,14.0,11.0,0.0,0
447652,29528,10375,3,12.12,345.2,B,B3,其他,高等教育机构,房地产业,< 1 year,0,1,0,1,0,2013-04-01,0,364.0,23,7.6,0.0,735.0,739.0,0.0,3,366,162.34444434957643,6703.0,72.1,1,Jan-1998,76.0,1.0,3.0,0.0,0.0,7.0,5.0,0.0,0
106446,29736,27075,3,9.99,873.51,B,B3,其他,普通企业,住宿和餐饮业,10+ years,2,0,1,1,3,2015-08-01,2,785.0,38,26.07,0.0,755.0,759.0,0.0,5,185,38.009274238627725,20711.0,40.5,0,Oct-2001,5.0,1.0,7.0,0.0,6.0,15.0,10.0,0.0,0
259513,29974,24000,3,5.32,722.76,A,A1,工程师,高等教育机构,金融业,2 years,1,0,0,2,0,2016-05-01,5,17.0,13,18.72,0.0,825.0,829.0,0.0,0,0,0.0,6652.0,4.7,0,Apr-2001,6.0,1.0,6.0,0.0,14.0,29.0,24.0,0.0,0
332043,30510,10800,3,14.49,371.7,C,C4,职员,政府机构,金融业,4 years,0,2,2,1,0,2016-07-01,2,794.0,43,11.92,0.0,720.0,724.0,0.0,0,0,0.0,12162.0,74.6,1,Apr-2009,5.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,0
677984,30824,7775,3,17.57,279.42,D,D4,其他,普通企业,电力、热力生产供应业,10+ years,0,0,1,1,0,2015-09-01,0,138.0,0,30.04,0.0,730.0,734.0,0.0,0,0,0.0,8351.0,93.8,1,Dec-2004,0.0,1.0,5.0,0.0,2.0,9.0,4.0,0.0,0
666795,30857,17800,5,17.57,447.85,D,D4,职员,普通企业,公共服务、社会组织,< 1 year,0,1,1,0,0,2015-03-01,2,432.0,10,26.85,0.0,720.0,724.0,1.0,0,0,0.0,6242.0,17.1,1,Aug-2003,5.0,1.0,4.0,0.0,15.0,26.0,17.0,0.0,1
611517,31004,12000,3,8.39,378.2,A,A5,其他,普通企业,金融业,10+ years,1,0,0,0,0,2014-09-01,0,124.0,13,7.38,0.0,795.0,799.0,0.0,0,0,0.0,10203.0,11.2,1,Aug-1997,0.0,1.0,5.0,0.0,2.0,21.0,13.0,0.0,0
587283,31091,1675,3,7.89,52.41,A,A5,职员,政府机构,房地产业,4 years,2,0,0,1,0,2016-05-01,7,230.0,2,27.17,0.0,825.0,829.0,0.0,0,0,0.0,6019.0,10.0,0,May-2004,8.0,1.0,4.0,0.0,18.0,11.0,5.0,0.0,0
612165,31466,30000,3,9.67,963.38,B,B1,工人,上市企业,住宿和餐饮业,3 years,2,0,1,1,4,2013-11-01,0,512.0,21,12.25,0.0,750.0,754.0,0.0,0,0,0.0,28781.0,68.5,1,Sep-2003,896.0,1.0,5.0,0.0,2.0,8.0,7.0,0.0,0
301920,31723,10800,3,14.46,371.54,C,C4,职员,政府机构,金融业,6 years,2,1,1,1,0,2016-02-01,0,224.0,3,9.8,0.0,720.0,724.0,0.0,0,0,0.0,8620.0,49.5,0,Aug-2007,2.0,1.0,2.0,0.0,2.0,5.0,3.0,0.0,0
653525,31906,4000,3,12.99,134.76,C,C2,工人,幼教与中小学校,电力、热力生产供应业,10+ years,0,0,1,0,0,2016-03-01,4,108.0,21,45.12,0.0,735.0,739.0,0.0,2,134,44.796676886860645,31263.0,60.9,0,Apr-1989,4.0,1.0,9.0,0.0,2.0,26.0,16.0,0.0,0
110814,31952,22400,3,6.68,688.38,A,A3,公务员,普通企业,电力、热力生产供应业,10+ years,0,1,2,0,0,2015-03-01,2,31.0,2,0.61,0.0,845.0,850.0,0.0,0,0,0.0,5952.0,0.0,0,May-1985,5.0,1.0,1.0,0.0,0.0,9.0,8.0,0.0,0
